movieId,title,genres,imdbId,tmdbId,cast,director,tags,content,poster_file,rating_mean,rating_count,bayes
142028,La sedia della felicità (2013),Comedy,3484266,242262.0,Valerio Mastandrea|Isabella Ragonese|Giuseppe Battiston|Antonio Albanese|Fabrizio Bentivoglio|Silvio Orlando,Carlo Mazzacurati,italy small town,la sedia della felicit 2013 comedy italy small town valerio mastandrea isabella ragonese giuseppe battiston antonio albanese fabrizio bentivoglio silvio orlando carlo mazzacurati,,3.535806655883789,0,3.535806655883789
142030,Zid (2014),Romance Thriller,4228746,310123.0,Mannara Chopra|Karanvir Sharma|Shraddha Das|Seerat Kapoor|Mohan Kapoor,Vivek Agnihotri,crime reporter erotic thriller goa hit-and-run love triangle,zid 2014 romance thriller crime reporter erotic thriller goa hit and run love triangle mannara chopra karanvir sharma shraddha das seerat kapoor mohan kapoor vivek agnihotri,,3.535806655883789,0,3.535806655883789
142032,The Transporter Refuelled (2015),Action Crime Thriller,2938956,287948.0,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana Pajković|Wenxia Yu,Camille Delamarre,action bank heist car sequel suspense,the transporter refuelled 2015 action crime thriller action bank heist car sequel suspense ed skrein ray stevenson loan chabanol gabriella wright tatjana pajkovi wenxia yu camille delamarre,tt2938956.jpg,3.535806655883789,0,3.535806655883789
142034,Stan (2006),,791338,126832.0,Jim Norton|Trevor Cooper|Lorelei King|Mike Goodenough,Jon Sen,biography,stan 2006  biography jim norton trevor cooper lorelei king mike goodenough jon sen,,3.535806655883789,0,3.535806655883789
142036,Liste noire (1995),Drama Thriller,113664,196911.0,,,blackmail courtroom prostitution,liste noire 1995 drama thriller blackmail courtroom prostitution  ,,3.535806655883789,0,3.535806655883789
142038,Redemption (2013),,3123116,218974.0,Maren Ade|Donatello Brida|Jaime Pereira|Jean-Pierre Rehm,Miguel Gomes,,redemption 2013   maren ade donatello brida jaime pereira jean pierre rehm miguel gomes,,3.535806655883789,0,3.535806655883789
142040,Artists Under the Big Top: Perplexed (1968),Drama,62679,154582.0,Hannelore Hoger|Sigi Graue|Alfred Edel|Klaus Schwarzkopf|Bernd Höltz|Kurt Jürgens,Alexander Kluge,circus television,artists under the big top perplexed 1968 drama circus television hannelore hoger sigi graue alfred edel klaus schwarzkopf bernd h ltz kurt j rgens alexander kluge,,3.535806655883789,0,3.535806655883789
142042,The Inextinguishable Fire (1969),,63345,89625.0,,Harun Farocki,napalm vietnam war warfare,the inextinguishable fire 1969  napalm vietnam war warfare  harun farocki,,3.535806655883789,0,3.535806655883789
142044,Adrienn Pál (2011),Drama,146592,163942.0,Éva Gábor|István Znamenák|Ákos Horváth|Izabella Hegyi|Thuróczy Szabolcs|Lia Pokorny,Ágnes Kocsis,,adrienn p l 2011 drama  va g bor istv n znamen k kos horv th izabella hegyi thur czy szabolcs lia pokorny gnes kocsis,,3.535806655883789,0,3.535806655883789
142046,The Fossil (1975),,135496,277261.0,,Masaki Kobayashi,,the fossil 1975    masaki kobayashi,,3.535806655883789,0,3.535806655883789
142048,The Left Hand of the Law (1975),Crime,73555,197177.0,Leonard Mann|James Mason|Enrico Maria Salerno|Janet Ågren,Giuseppe Rosati,,the left hand of the law 1975 crime  leonard mann james mason enrico maria salerno janet gren giuseppe rosati,,3.535806655883789,0,3.535806655883789
142050,Too Much Johnson (1938),Comedy,30881,193315.0,Joseph Cotten|Virginia Nicholson|Arlene Francis|Mary Wickes|Orson Welles|John Houseman,Orson Welles,silent film slapstick,too much johnson 1938 comedy silent film slapstick joseph cotten virginia nicholson arlene francis mary wickes orson welles john houseman orson welles,,3.535806655883789,0,3.535806655883789
142052,The Key to Reserva (2007),Crime Thriller,1151319,5804.0,Kelli O|Simon Baker|Martin Scorsese|Michael Stuhlbarg|Christopher Denham|Richard Easton,Martin Scorsese,alfred hitchcock bird key murder orchestra,the key to reserva 2007 crime thriller alfred hitchcock bird key murder orchestra kelli o simon baker martin scorsese michael stuhlbarg christopher denham richard easton martin scorsese,,3.535806655883789,0,3.535806655883789
142054,Picasso and Braque Go to the Movies (2010),Documentary,1326252,86500.0,Martin Scorsese|Julian Schnabel,Arne Glimcher,,picasso and braque go to the movies 2010 documentary  martin scorsese julian schnabel arne glimcher,,3.535806655883789,0,3.535806655883789
142056,Iron Man & Hulk: Heroes United (2013),Action Adventure Animation,3221698,230896.0,Adrian Pasdar|Fred Tatasciore|Dee Bradley Baker|Robin Atkin Downes|David Kaye|Liam O,Eric Radomski|Leo Riley,based on comic hulk hydra iron man marvel,iron man hulk heroes united 2013 action adventure animation based on comic hulk hydra iron man marvel adrian pasdar fred tatasciore dee bradley baker robin atkin downes david kaye liam o eric radomski leo riley,,3.535806655883789,0,3.535806655883789
142058,The Lorax (1972),Animation Children,213065,38060.0,Eddie Albert|Bob Holt|Athena Lorde|Harlen Carraher,Hawley Pratt,70s children director: hawley pratt dr. seuss short,the lorax 1972 animation children 70s children director hawley pratt dr seuss short eddie albert bob holt athena lorde harlen carraher hawley pratt,,3.535806655883789,0,3.535806655883789
142060,The Grinch Grinches the Cat in the Hat (1982),Animation Children,213689,46963.0,Mason Adams|Bob Holt|Frank Welker|Joe Eich,Bill Perez,animated cartoon cat in the hat comedy dr. seuss,the grinch grinches the cat in the hat 1982 animation children animated cartoon cat in the hat comedy dr seuss mason adams bob holt frank welker joe eich bill perez,,3.535806655883789,0,3.535806655883789
142062,The Infernal Cakewalk (1903),Comedy Fantasy,222874,96701.0,Georges Méliès,Georges Méliès,dancing silent film trick film,the infernal cakewalk 1903 comedy fantasy dancing silent film trick film georges m li s georges m li s,,3.535806655883789,0,3.535806655883789
142064,La Vérité si je Mens ! 3 (2012),Comedy,1794850,86868.0,Richard Anconina|José Garcia|Nicole Calfan|Bruno Solo|Vincent Elbaz|Aure Atika,Thomas Gilou,,la v rit si je mens 3 2012 comedy  richard anconina jos garcia nicole calfan bruno solo vincent elbaz aure atika thomas gilou,,3.535806655883789,0,3.535806655883789
142066,La Vérité si je Mens ! 2 (2001),Comedy,214289,31359.0,Richard Anconina|José Garcia|Gad Elmaleh|Aure Atika|Elisa Tovati|Enrico Macias,Thomas Gilou,,la v rit si je mens 2 2001 comedy  richard anconina jos garcia gad elmaleh aure atika elisa tovati enrico macias thomas gilou,,3.535806655883789,0,3.535806655883789
142068,Tiger Orange (2014),Drama,2866824,294086.0,Mark Strano|Frankie Valenti|Johnny Hazzard|Darryl Stephens|Gregory Marcel|Shaun Cozzens,Wade Gasque,gay lgbt,tiger orange 2014 drama gay lgbt mark strano frankie valenti johnny hazzard darryl stephens gregory marcel shaun cozzens wade gasque,,3.535806655883789,0,3.535806655883789
142070,Jenny's Wedding (2015),Comedy Drama,3289712,342474.0,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond|Matthew Metzger,Mary Agnes Donoghue,gay marriage ohio woman director,jenny s wedding 2015 comedy drama gay marriage ohio woman director katherine heigl tom wilkinson alexis bledel grace gummer linda emond matthew metzger mary agnes donoghue,tt3289712.jpg,3.535806655883789,0,3.535806655883789
142072,Bound to Vengeance (2015),Horror Thriller,1230213,310137.0,Tina Ivlev|Richard Tyson|Bianca Malinowski|Kris Kjornes|Dustin Quick|Stephanie Charles,José Manuel Cravioto,blood captive death escape gore,bound to vengeance 2015 horror thriller blood captive death escape gore tina ivlev richard tyson bianca malinowski kris kjornes dustin quick stephanie charles jos manuel cravioto,,3.535806655883789,0,3.535806655883789
142074,Knock Knock (2015),Crime Horror Thriller,3605418,263472.0,Keanu Reeves|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp|Ignacia Allamand,Eli Roth,entrapment rape seduction threesome home invasion,knock knock 2015 crime horror thriller entrapment rape seduction threesome home invasion keanu reeves lorenza izzo ana de armas aaron burns colleen camp ignacia allamand eli roth,tt3605418.jpg,3.535806655883789,0,3.535806655883789
142076,Perfect Proposal (2015),Crime Romance Thriller,3602144,342021.0,Im Soo-jung|Yoo Yeon-seok|Lee Kyoung-young|Jin Kyung|Park Cheol-min|Min Do-hee,Yoon Jae-goo,casino drama heist intention love,perfect proposal 2015 crime romance thriller casino drama heist intention love im soo jung yoo yeon seok lee kyoung young jin kyung park cheol min min do hee yoon jae goo,,3.535806655883789,0,3.535806655883789
142078,The Surface (2014),Drama Thriller,3074578,290714.0,Sean Astin|Mimi Rogers|Chris Mulkey|John Emmet Tracy|Elvis Thao|Jeff Gendelman,Gil Cates Jr.,suicide wisconsin accident airplane crash alzheimer's disease,the surface 2014 drama thriller suicide wisconsin accident airplane crash alzheimer s disease sean astin mimi rogers chris mulkey john emmet tracy elvis thao jeff gendelman gil cates jr,,3.535806655883789,0,3.535806655883789
142080,The Conquest of Everest (1953),Documentary Drama,45646,75901.0,Meredith Edwards|Edmund Hillary|Tenzing Norgay,George Lowe,climbing mount everest mountain mountaineer,the conquest of everest 1953 documentary drama climbing mount everest mountain mountaineer meredith edwards edmund hillary tenzing norgay george lowe,,3.535806655883789,0,3.535806655883789
142082,The Nightmare (2015),Documentary,3317522,312827.0,Kate Angus|Forrest Borie|Christopher Bleuze-Carolan|Ana Malagon|Stephen Paynter|Jeff Reed,Rodney Ascher,creepy documentary dramatization dreams horror,the nightmare 2015 documentary creepy documentary dramatization dreams horror kate angus forrest borie christopher bleuze carolan ana malagon stephen paynter jeff reed rodney ascher,tt3317522.jpg,3.535806655883789,0,3.535806655883789
142084,Welcome to Leith (2015),Documentary Thriller,3962848,318973.0,Craig Cobb,Christopher K. Walker|Michael Beach Nichols,racism bd-r neo-nazis north dakota racist,welcome to leith 2015 documentary thriller racism bd r neo nazis north dakota racist craig cobb christopher k walker michael beach nichols,tt3962848.jpg,3.535806655883789,0,3.535806655883789
142086,Fallen: The Beginning (2006),Action Adventure Children Drama Fantasy,775362,50126.0,Paul Wesley|Tom Skerritt|Darren Scott|Rick Worthy|Lisa Lackey|Fernanda Andrade,Mikael Salomon,adoptive parents angel based on novel or book fallen angel nephilim,fallen the beginning 2006 action adventure children drama fantasy adoptive parents angel based on novel or book fallen angel nephilim paul wesley tom skerritt darren scott rick worthy lisa lackey fernanda andrade mikael salomon,,3.535806655883789,0,3.535806655883789
142088,The Crossing (2014),Drama,3038664,264264.0,Zhang Ziyi|Takeshi Kaneshiro|Song Hye-kyo|Huang Xiaoming|Tong Dawei|Bowie Lam,John Woo,revolution,the crossing 2014 drama revolution zhang ziyi takeshi kaneshiro song hye kyo huang xiaoming tong dawei bowie lam john woo,,3.535806655883789,0,3.535806655883789
142090,Noite Escura (2004),Crime Drama,413053,83827.0,Beatriz Batarda|Rita Blanco|Fernando Luís|Cleia Almeida|José Raposo|João Reis,João Canijo,prostitution bleak crime dark dysfunctional family,noite escura 2004 crime drama prostitution bleak crime dark dysfunctional family beatriz batarda rita blanco fernando lu s cleia almeida jos raposo jo o reis jo o canijo,,3.535806655883789,0,3.535806655883789
142092,Blood Thirst (1971),Horror,66847,128174.0,Robert Winston|Katherine Henryk|Yvonne Nielson|Vic Diaz|Eddie Infante|Vic Silayan,Newt Arnold,exsanguination philippines,blood thirst 1971 horror exsanguination philippines robert winston katherine henryk yvonne nielson vic diaz eddie infante vic silayan newt arnold,,3.535806655883789,0,3.535806655883789
142094,Alice in Wonderland (1915),Children Fantasy,4873,87300.0,Viola Savoy|Herbert Rice|Harry Marks|Louis Merkle|William Tilden,W.W. Young,alice in wonderland dream rabbit,alice in wonderland 1915 children fantasy alice in wonderland dream rabbit viola savoy herbert rice harry marks louis merkle william tilden w w young,,3.535806655883789,0,3.535806655883789
142096,Krampus: The Christmas Devil (2013),Horror,2578608,248561.0,Bill Oberst Jr.|Richard Goteri|A.J. Leslie|Michael Mili|Jay Dobyns|Paul Ferm,Jason Hull,christmas devil santa claus,krampus the christmas devil 2013 horror christmas devil santa claus bill oberst jr richard goteri a j leslie michael mili jay dobyns paul ferm jason hull,,3.535806655883789,0,3.535806655883789
142098,Unabomber: The True Story (1996),,118024,300532.0,Dean Stockwell|Robert Hays|Tobin Bell,Jon Purdy,,unabomber the true story 1996   dean stockwell robert hays tobin bell jon purdy,,3.535806655883789,0,3.535806655883789
142100,Parasite Dolls (2003),Action Animation Sci-Fi Thriller,376058,80089.0,Uchida Soumei|Akemi Okamura|Kazuhiko Inoue|Toshio Furukawa,Kazuto Nakazawa|Naoyuki Yoshinaga,,parasite dolls 2003 action animation sci fi thriller  uchida soumei akemi okamura kazuhiko inoue toshio furukawa kazuto nakazawa naoyuki yoshinaga,,3.535806655883789,0,3.535806655883789
142104,"Rabbit, Run (1970)",Drama,66274,111981.0,James Caan|Carrie Snodgress|Anjanette Comer|Jack Albertson|Melodie Johnson|Henry Jones,Jack Smight,loveless marriage on the run,rabbit run 1970 drama loveless marriage on the run james caan carrie snodgress anjanette comer jack albertson melodie johnson henry jones jack smight,,3.535806655883789,0,3.535806655883789
142106,Age of Cannibals (2014),Drama,2723240,261192.0,Devid Striesow|Sebastian Blomberg|Katharina Schüttler|Joana Adu-Gyamfi|Jaymes Butler|Steve Ellery,Johannes Naber,black humor consultancy modern times ruthless theatre play,age of cannibals 2014 drama black humor consultancy modern times ruthless theatre play devid striesow sebastian blomberg katharina sch ttler joana adu gyamfi jaymes butler steve ellery johannes naber,,3.535806655883789,0,3.535806655883789
142108,"Aballay, the Man without Fear (2010)",Drama Western,1554426,92780.0,Nazareno Casero|Pablo Cedrón|Claudio Rissi|Luis Ziembrowski|Mariana Anghileri,Fernando Spiner,argentina argentinia gaucho gauchos revenge,aballay the man without fear 2010 drama western argentina argentinia gaucho gauchos revenge nazareno casero pablo cedr n claudio rissi luis ziembrowski mariana anghileri fernando spiner,,3.535806655883789,0,3.535806655883789
142110,Man Down (2015),Thriller,2461520,296523.0,Shia LaBeouf|Jai Courtney|Gary Oldman|Kate Mara|Tory Kittles|Clifton Collins Jr,Dito Montiel,ptsd apocalypse delusion _moodwishlist adultery,man down 2015 thriller ptsd apocalypse delusion moodwishlist adultery shia labeouf jai courtney gary oldman kate mara tory kittles clifton collins jr dito montiel,,3.535806655883789,0,3.535806655883789
142113,Kahlil Gibran's The Prophet (2015),Animation,1640718,283161.0,Salma Hayek|Liam Neeson|John Krasinski|Alfred Molina|Frank Langella|Quvenzhané Wallis,Roger Allers,poetry mediocre animation philosophical woman director writer: kahlil gibran,kahlil gibran s the prophet 2015 animation poetry mediocre animation philosophical woman director writer kahlil gibran salma hayek liam neeson john krasinski alfred molina frank langella quvenzhan wallis roger allers,,3.535806655883789,0,3.535806655883789
142115,The Blue Planet (2001),Documentary,296310,200813.0,David Attenborough,Alastair Fothergill,not a movie documentary earth oceans sharks,the blue planet 2001 documentary not a movie documentary earth oceans sharks david attenborough alastair fothergill,,3.535806655883789,0,3.535806655883789
142117,Banksy Does New York (2014),Documentary,3995006,299729.0,,Chris Moukarbel,art chaos documentary graffiti new york,banksy does new york 2014 documentary art chaos documentary graffiti new york  chris moukarbel,,3.535806655883789,0,3.535806655883789
142119,Convict's Code (1939),Crime Drama,31179,120581.0,Robert Kent|Anne Nagel|Sidney Blackmer|Victor Kilian|Norman Willis|Maude Eburne,Lambert Hillyer,b movie wrongful conviction,convict s code 1939 crime drama b movie wrongful conviction robert kent anne nagel sidney blackmer victor kilian norman willis maude eburne lambert hillyer,,3.535806655883789,0,3.535806655883789
142122,Dreamland: Area 51 (1996),Documentary,436251,157625.0,,,area 51 ufo,dreamland area 51 1996 documentary area 51 ufo  ,,3.535806655883789,0,3.535806655883789
